2025-05-20 18:05:47,891 - __main__ - INFO - Starting detailed monitoring with interval 5s
2025-05-20 18:25:45,328 - __main__ - INFO - CPU: 24.7%, Memory: 79.3% (Available: 2.84 GB)
2025-05-20 18:25:45,329 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:25:50,438 - __main__ - INFO - CPU: 19.7%, Memory: 90.4% (Available: 1.31 GB)
2025-05-20 18:25:50,440 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:25:55,579 - __main__ - INFO - CPU: 20.4%, Memory: 86.5% (Available: 1.86 GB)
2025-05-20 18:25:55,587 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:00,660 - __main__ - INFO - CPU: 20.4%, Memory: 87.2% (Available: 1.75 GB)
2025-05-20 18:26:00,660 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:05,779 - __main__ - INFO - CPU: 22.4%, Memory: 80.0% (Available: 2.75 GB)
2025-05-20 18:26:05,781 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:10,903 - __main__ - INFO - CPU: 20.7%, Memory: 85.6% (Available: 1.97 GB)
2025-05-20 18:26:10,904 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:16,004 - __main__ - INFO - CPU: 23.4%, Memory: 81.8% (Available: 2.50 GB)
2025-05-20 18:26:16,004 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:21,086 - __main__ - INFO - CPU: 23.5%, Memory: 84.9% (Available: 2.08 GB)
2025-05-20 18:26:21,087 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:26,212 - __main__ - INFO - CPU: 18.7%, Memory: 83.2% (Available: 2.31 GB)
2025-05-20 18:26:26,212 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:31,326 - __main__ - INFO - CPU: 20.3%, Memory: 81.7% (Available: 2.51 GB)
2025-05-20 18:26:31,326 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:36,491 - __main__ - INFO - CPU: 21.6%, Memory: 78.9% (Available: 2.89 GB)
2025-05-20 18:26:36,492 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:41,610 - __main__ - INFO - CPU: 20.2%, Memory: 79.4% (Available: 2.82 GB)
2025-05-20 18:26:41,612 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:46,899 - __main__ - INFO - CPU: 19.3%, Memory: 91.9% (Available: 1.11 GB)
2025-05-20 18:26:46,899 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:52,007 - __main__ - INFO - CPU: 17.5%, Memory: 83.3% (Available: 2.28 GB)
2025-05-20 18:26:52,007 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:26:57,097 - __main__ - INFO - CPU: 21.0%, Memory: 88.9% (Available: 1.52 GB)
2025-05-20 18:26:57,097 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:02,206 - __main__ - INFO - CPU: 20.7%, Memory: 82.6% (Available: 2.38 GB)
2025-05-20 18:27:02,206 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:07,327 - __main__ - INFO - CPU: 20.7%, Memory: 79.2% (Available: 2.85 GB)
2025-05-20 18:27:07,327 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:12,444 - __main__ - INFO - CPU: 16.3%, Memory: 80.2% (Available: 2.71 GB)
2025-05-20 18:27:12,444 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:17,531 - __main__ - INFO - CPU: 19.9%, Memory: 83.9% (Available: 2.21 GB)
2025-05-20 18:27:17,531 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:22,619 - __main__ - INFO - CPU: 28.4%, Memory: 85.0% (Available: 2.06 GB)
2025-05-20 18:27:22,620 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:27,716 - __main__ - INFO - CPU: 18.3%, Memory: 86.5% (Available: 1.85 GB)
2025-05-20 18:27:27,717 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:32,808 - __main__ - INFO - CPU: 26.9%, Memory: 88.6% (Available: 1.56 GB)
2025-05-20 18:27:32,808 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:37,900 - __main__ - INFO - CPU: 20.3%, Memory: 90.1% (Available: 1.35 GB)
2025-05-20 18:27:37,900 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:42,978 - __main__ - INFO - CPU: 21.8%, Memory: 91.1% (Available: 1.22 GB)
2025-05-20 18:27:42,978 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:48,107 - __main__ - INFO - CPU: 18.3%, Memory: 91.0% (Available: 1.24 GB)
2025-05-20 18:27:48,107 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:53,247 - __main__ - INFO - CPU: 24.9%, Memory: 90.7% (Available: 1.27 GB)
2025-05-20 18:27:53,248 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:27:58,384 - __main__ - INFO - CPU: 21.2%, Memory: 91.1% (Available: 1.22 GB)
2025-05-20 18:27:58,384 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:03,529 - __main__ - INFO - CPU: 26.4%, Memory: 91.1% (Available: 1.22 GB)
2025-05-20 18:28:03,530 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:08,679 - __main__ - INFO - CPU: 27.7%, Memory: 91.0% (Available: 1.23 GB)
2025-05-20 18:28:08,681 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:13,815 - __main__ - INFO - CPU: 24.0%, Memory: 91.1% (Available: 1.22 GB)
2025-05-20 18:28:13,816 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:18,947 - __main__ - INFO - CPU: 21.6%, Memory: 91.1% (Available: 1.23 GB)
2025-05-20 18:28:18,947 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:24,112 - __main__ - INFO - CPU: 31.1%, Memory: 91.2% (Available: 1.21 GB)
2025-05-20 18:28:24,113 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:29,286 - __main__ - INFO - CPU: 26.3%, Memory: 91.3% (Available: 1.19 GB)
2025-05-20 18:28:29,287 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:34,410 - __main__ - INFO - CPU: 29.1%, Memory: 91.2% (Available: 1.20 GB)
2025-05-20 18:28:34,410 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:39,545 - __main__ - INFO - CPU: 26.9%, Memory: 91.2% (Available: 1.20 GB)
2025-05-20 18:28:39,546 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:44,679 - __main__ - INFO - CPU: 27.1%, Memory: 91.3% (Available: 1.19 GB)
2025-05-20 18:28:44,679 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:49,799 - __main__ - INFO - CPU: 26.4%, Memory: 91.4% (Available: 1.18 GB)
2025-05-20 18:28:49,799 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:28:54,938 - __main__ - INFO - CPU: 23.5%, Memory: 92.3% (Available: 1.06 GB)
2025-05-20 18:28:54,939 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:00,046 - __main__ - INFO - CPU: 23.2%, Memory: 94.0% (Available: 0.82 GB)
2025-05-20 18:29:00,047 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:05,194 - __main__ - INFO - CPU: 30.8%, Memory: 94.6% (Available: 0.73 GB)
2025-05-20 18:29:05,194 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:10,346 - __main__ - INFO - CPU: 25.9%, Memory: 96.4% (Available: 0.49 GB)
2025-05-20 18:29:10,346 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:15,692 - __main__ - INFO - CPU: 28.5%, Memory: 96.6% (Available: 0.47 GB)
2025-05-20 18:29:15,692 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:20,979 - __main__ - INFO - CPU: 30.9%, Memory: 96.5% (Available: 0.49 GB)
2025-05-20 18:29:20,980 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:26,840 - __main__ - INFO - CPU: 24.5%, Memory: 91.7% (Available: 1.14 GB)
2025-05-20 18:29:26,841 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:31,994 - __main__ - INFO - CPU: 27.7%, Memory: 93.8% (Available: 0.84 GB)
2025-05-20 18:29:31,994 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:37,121 - __main__ - INFO - CPU: 24.2%, Memory: 94.3% (Available: 0.78 GB)
2025-05-20 18:29:37,122 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:42,305 - __main__ - INFO - CPU: 18.2%, Memory: 95.8% (Available: 0.57 GB)
2025-05-20 18:29:42,306 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:47,428 - __main__ - INFO - CPU: 17.3%, Memory: 95.8% (Available: 0.57 GB)
2025-05-20 18:29:47,428 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:52,557 - __main__ - INFO - CPU: 17.6%, Memory: 96.5% (Available: 0.48 GB)
2025-05-20 18:29:52,557 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:29:57,785 - __main__ - INFO - CPU: 27.7%, Memory: 97.0% (Available: 0.42 GB)
2025-05-20 18:29:57,786 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:03,024 - __main__ - INFO - CPU: 34.0%, Memory: 96.7% (Available: 0.46 GB)
2025-05-20 18:30:03,024 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:08,282 - __main__ - INFO - CPU: 29.0%, Memory: 97.3% (Available: 0.37 GB)
2025-05-20 18:30:08,283 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:13,439 - __main__ - INFO - CPU: 21.2%, Memory: 97.6% (Available: 0.34 GB)
2025-05-20 18:30:13,439 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:18,635 - __main__ - INFO - CPU: 32.6%, Memory: 90.4% (Available: 1.32 GB)
2025-05-20 18:30:18,636 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:23,828 - __main__ - INFO - CPU: 31.6%, Memory: 91.1% (Available: 1.22 GB)
2025-05-20 18:30:23,828 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:28,979 - __main__ - INFO - CPU: 21.5%, Memory: 91.3% (Available: 1.20 GB)
2025-05-20 18:30:28,979 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:34,109 - __main__ - INFO - CPU: 18.4%, Memory: 91.4% (Available: 1.18 GB)
2025-05-20 18:30:34,109 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:39,205 - __main__ - INFO - CPU: 18.8%, Memory: 91.2% (Available: 1.21 GB)
2025-05-20 18:30:39,206 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:44,310 - __main__ - INFO - CPU: 22.2%, Memory: 91.2% (Available: 1.21 GB)
2025-05-20 18:30:44,310 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:49,430 - __main__ - INFO - CPU: 16.0%, Memory: 91.7% (Available: 1.14 GB)
2025-05-20 18:30:49,430 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:54,626 - __main__ - INFO - CPU: 16.1%, Memory: 93.4% (Available: 0.90 GB)
2025-05-20 18:30:54,626 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:30:59,747 - __main__ - INFO - CPU: 38.9%, Memory: 95.4% (Available: 0.62 GB)
2025-05-20 18:30:59,747 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:04,870 - __main__ - INFO - CPU: 18.6%, Memory: 95.9% (Available: 0.56 GB)
2025-05-20 18:31:04,871 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:09,999 - __main__ - INFO - CPU: 19.2%, Memory: 96.2% (Available: 0.53 GB)
2025-05-20 18:31:09,999 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:15,084 - __main__ - INFO - CPU: 23.0%, Memory: 95.7% (Available: 0.58 GB)
2025-05-20 18:31:15,084 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:20,195 - __main__ - INFO - CPU: 18.3%, Memory: 95.7% (Available: 0.59 GB)
2025-05-20 18:31:20,196 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:25,275 - __main__ - INFO - CPU: 22.8%, Memory: 96.1% (Available: 0.53 GB)
2025-05-20 18:31:25,275 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:30,480 - __main__ - INFO - CPU: 24.7%, Memory: 79.0% (Available: 2.88 GB)
2025-05-20 18:31:30,480 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:35,575 - __main__ - INFO - CPU: 26.3%, Memory: 80.5% (Available: 2.67 GB)
2025-05-20 18:31:35,575 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:40,664 - __main__ - INFO - CPU: 21.9%, Memory: 82.7% (Available: 2.37 GB)
2025-05-20 18:31:40,665 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:45,756 - __main__ - INFO - CPU: 18.4%, Memory: 85.0% (Available: 2.06 GB)
2025-05-20 18:31:45,756 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:50,828 - __main__ - INFO - CPU: 17.0%, Memory: 86.8% (Available: 1.81 GB)
2025-05-20 18:31:50,829 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:31:55,937 - __main__ - INFO - CPU: 16.4%, Memory: 89.1% (Available: 1.50 GB)
2025-05-20 18:31:55,937 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:01,065 - __main__ - INFO - CPU: 22.0%, Memory: 90.8% (Available: 1.26 GB)
2025-05-20 18:32:01,065 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:06,200 - __main__ - INFO - CPU: 28.2%, Memory: 91.1% (Available: 1.22 GB)
2025-05-20 18:32:06,200 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:11,275 - __main__ - INFO - CPU: 19.4%, Memory: 93.0% (Available: 0.96 GB)
2025-05-20 18:32:11,275 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:16,350 - __main__ - INFO - CPU: 20.8%, Memory: 87.4% (Available: 1.73 GB)
2025-05-20 18:32:16,350 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:21,426 - __main__ - INFO - CPU: 25.0%, Memory: 89.3% (Available: 1.46 GB)
2025-05-20 18:32:21,427 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:26,517 - __main__ - INFO - CPU: 21.9%, Memory: 91.0% (Available: 1.24 GB)
2025-05-20 18:32:26,517 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:31,585 - __main__ - INFO - CPU: 24.2%, Memory: 93.0% (Available: 0.97 GB)
2025-05-20 18:32:31,585 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:36,661 - __main__ - INFO - CPU: 24.1%, Memory: 94.4% (Available: 0.76 GB)
2025-05-20 18:32:36,662 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:41,758 - __main__ - INFO - CPU: 21.6%, Memory: 95.5% (Available: 0.62 GB)
2025-05-20 18:32:41,758 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:46,902 - __main__ - INFO - CPU: 24.8%, Memory: 96.1% (Available: 0.54 GB)
2025-05-20 18:32:46,902 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:52,061 - __main__ - INFO - CPU: 27.0%, Memory: 95.8% (Available: 0.58 GB)
2025-05-20 18:32:52,062 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:32:57,168 - __main__ - INFO - CPU: 23.7%, Memory: 96.6% (Available: 0.47 GB)
2025-05-20 18:32:57,168 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:02,433 - __main__ - INFO - CPU: 32.2%, Memory: 97.9% (Available: 0.28 GB)
2025-05-20 18:33:02,433 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:07,627 - __main__ - INFO - CPU: 44.4%, Memory: 92.1% (Available: 1.09 GB)
2025-05-20 18:33:07,627 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:13,587 - __main__ - INFO - CPU: 41.0%, Memory: 61.2% (Available: 5.33 GB)
2025-05-20 18:33:13,587 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:18,749 - __main__ - INFO - CPU: 24.0%, Memory: 60.9% (Available: 5.36 GB)
2025-05-20 18:33:18,764 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:23,839 - __main__ - INFO - CPU: 25.6%, Memory: 61.1% (Available: 5.33 GB)
2025-05-20 18:33:23,839 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:28,911 - __main__ - INFO - CPU: 19.5%, Memory: 61.3% (Available: 5.30 GB)
2025-05-20 18:33:28,911 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:33,982 - __main__ - INFO - CPU: 13.5%, Memory: 61.5% (Available: 5.28 GB)
2025-05-20 18:33:33,982 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:39,052 - __main__ - INFO - CPU: 12.2%, Memory: 58.5% (Available: 5.69 GB)
2025-05-20 18:33:39,052 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:44,131 - __main__ - INFO - CPU: 12.3%, Memory: 59.0% (Available: 5.62 GB)
2025-05-20 18:33:44,131 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:49,188 - __main__ - INFO - CPU: 11.4%, Memory: 59.1% (Available: 5.61 GB)
2025-05-20 18:33:49,188 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:54,247 - __main__ - INFO - CPU: 9.6%, Memory: 59.3% (Available: 5.58 GB)
2025-05-20 18:33:54,247 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:33:59,315 - __main__ - INFO - CPU: 11.8%, Memory: 59.7% (Available: 5.53 GB)
2025-05-20 18:33:59,316 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:04,399 - __main__ - INFO - CPU: 11.4%, Memory: 59.5% (Available: 5.56 GB)
2025-05-20 18:34:04,400 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:09,471 - __main__ - INFO - CPU: 12.0%, Memory: 59.4% (Available: 5.56 GB)
2025-05-20 18:34:09,472 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:14,540 - __main__ - INFO - CPU: 9.7%, Memory: 59.0% (Available: 5.62 GB)
2025-05-20 18:34:14,543 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:19,612 - __main__ - INFO - CPU: 12.0%, Memory: 58.8% (Available: 5.65 GB)
2025-05-20 18:34:19,613 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:24,672 - __main__ - INFO - CPU: 12.0%, Memory: 59.0% (Available: 5.62 GB)
2025-05-20 18:34:24,673 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:29,734 - __main__ - INFO - CPU: 11.0%, Memory: 59.4% (Available: 5.56 GB)
2025-05-20 18:34:29,734 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:34,810 - __main__ - INFO - CPU: 20.7%, Memory: 60.4% (Available: 5.43 GB)
2025-05-20 18:34:34,810 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:39,896 - __main__ - INFO - CPU: 13.6%, Memory: 60.8% (Available: 5.38 GB)
2025-05-20 18:34:39,896 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:44,963 - __main__ - INFO - CPU: 13.0%, Memory: 61.0% (Available: 5.34 GB)
2025-05-20 18:34:44,964 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:50,049 - __main__ - INFO - CPU: 21.7%, Memory: 61.2% (Available: 5.32 GB)
2025-05-20 18:34:50,049 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:34:55,146 - __main__ - INFO - CPU: 19.9%, Memory: 61.6% (Available: 5.27 GB)
2025-05-20 18:34:55,146 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:35:00,239 - __main__ - INFO - CPU: 19.5%, Memory: 61.6% (Available: 5.26 GB)
2025-05-20 18:35:00,240 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:35:05,339 - __main__ - INFO - CPU: 18.3%, Memory: 61.6% (Available: 5.27 GB)
2025-05-20 18:35:05,340 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:35:10,410 - __main__ - INFO - CPU: 18.3%, Memory: 61.6% (Available: 5.27 GB)
2025-05-20 18:35:10,410 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:35:15,471 - __main__ - INFO - CPU: 27.2%, Memory: 63.1% (Available: 5.06 GB)
2025-05-20 18:35:15,472 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:35:20,556 - __main__ - INFO - CPU: 22.6%, Memory: 63.4% (Available: 5.02 GB)
2025-05-20 18:35:20,557 - __main__ - INFO - GPU Memory: Allocated=0.00 GB, Reserved=0.00 GB, Utilization=0.0%
2025-05-20 18:35:25,617 - __main__ - INFO - CPU: 16.7%, Memory: 63.3% (Available: 5.03 GB)
